moisture,temperature,humidity,hour,moisture_deficit,temp_stress,hum_factor,valve_angle
19.673042491623402,30.056176868004844,60.908138368482525,17,20.326957508376598,0.0,0,60
37.39177941577951,30.691398851210685,66.41260710982928,20,2.60822058422049,0.0,0,10
52.12155232033323,26.051702119583275,54.60870708612462,11,0.0,0.0,0,5
45.759761168725944,23.036303438793944,40.675749599673416,3,0.0,0.0,0,8
51.92774386579052,24.34161204201895,32.98718124109528,22,0.0,0.0,0,6
36.76782071960843,26.047877218058442,27.281871920780908,19,3.23217928039157,0.0,1,11
84.3041345493028,30.128322496216448,45.91091672877448,1,0.0,0.0,0,0
35.235440467169674,32.73015956938339,64.1901857612393,13,4.764559532830326,0.0,0,14
42.71647839052732,15.113011107477973,54.26439134330105,20,0.0,0.0,0,9
22.948346854195368,29.535830912932926,50.41304575773812,13,17.051653145804632,0.0,0,51
49.16290993583864,30.927678882342068,31.003241963365227,4,0.0,0.0,0,6
76.05009298322031,29.014848284381948,95.0,22,0.0,0.0,-1,0
88.43269255918989,25.570865682114363,35.141740045148254,8,0.0,0.0,0,0
62.30198577254884,36.518862341263,52.17102444401551,0,0.0,3.5188623412630022,0,2
55.55353745575901,36.066415574750465,68.05431324808745,2,0.0,3.066415574750465,0,4
40.71189618973886,25.802724398371986,50.76196646583531,11,0.0,0.0,0,9
63.04252784417221,27.50153206740923,35.47509591972146,11,0.0,0.0,0,2
34.716687026323086,32.63104146575368,64.55588791585521,14,5.283312973676914,0.0,0,15
62.197167950223346,35.69576796849598,25.888002023779013,4,0.0,2.6957679684959786,1,2
50.326639986136726,23.106858940629845,81.35686550443845,2,0.0,0.0,-1,6
59.3552262277861,21.722805404028556,55.08021915254033,6,0.0,0.0,0,3
79.69825136557269,29.644971206537175,45.438625900319614,1,0.0,0.0,0,0
20.3660161461102,21.2585241190373,24.50511881846048,1,19.6339838538898,0.0,1,70
55.25566539135004,16.33001503970381,29.26438950777951,15,0.0,0.0,1,4
46.96901100019355,23.07774435897077,49.06232321591529,7,0.0,0.0,0,7
59.279685505666194,30.502981702745494,84.06945369187379,3,0.0,0.0,-1,3
59.79593507548297,37.32166181976697,54.19356235646442,3,0.0,4.321661819766973,0,3
57.906352564570994,23.74741202112062,56.24707255275518,19,0.0,0.0,0,4
77.5730631722991,27.254401332290943,56.94992239746915,16,0.0,0.0,0,0
84.391245903013,28.93327032560643,92.552757717161,1,0.0,0.0,-1,0
42.718545289615776,24.108403769588854,42.05497286318547,15,0.0,0.0,0,9
30.537445856300632,23.637016835971895,78.17841742554062,14,9.462554143699368,0.0,-1,19
14.090043309406214,30.00990970393693,42.82557644369642,15,25.909956690593788,0.0,0,77
88.54241665649415,20.81541033739978,37.334967111037926,18,0.0,0.0,0,0
25.555169721669234,23.3955175486377,48.56700539106346,16,14.444830278330766,0.0,0,43
42.69126099708318,26.784472721543207,48.478216406406254,17,0.0,0.0,0,9
48.318721408188615,29.934766972457798,60.11624205134083,2,0.0,0.0,0,7
32.05693289088669,18.90852053280306,15.0,22,7.943067109113308,0.0,1,28
47.29499567466752,27.21509887316297,52.66147948103461,5,0.0,0.0,0,7
85.87535662752505,20.25486560427759,39.222550509425794,18,0.0,0.0,0,0
3.5617908240824807,23.894795215180338,36.96885017281212,17,36.43820917591752,0.0,0,109
32.412847289922745,32.731759967161025,26.67600598086303,11,7.587152710077255,0.0,1,27
35.72082112726092,27.556926894485024,43.43352973033695,11,4.279178872739081,0.0,0,12
63.88478197412629,38.01442046302167,40.70107279499377,21,0.0,5.014420463021672,0,2
20.635376958500835,27.56681486552831,42.320645201515596,15,19.364623041499165,0.0,0,58
40.47767347983332,33.80807693663397,20.50507319118938,6,0.0,0.8080769366339666,1,9
32.12855950553363,32.76864825065617,51.766696007541505,1,7.87144049446637,0.0,0,23
52.751119473628286,27.920678330910793,35.750682352217005,3,0.0,0.0,0,5
39.69240911802861,20.106084072728514,20.569362570098633,9,0.30759088197139306,0.0,1,10
26.734014467773616,27.369242687971624,40.13308331140692,15,13.265985532226384,0.0,0,39
70.31019032153489,24.803375902227586,36.066641200245385,10,0.0,0.0,0,0
76.32566728070849,24.571486321079384,50.740470319622176,18,0.0,0.0,0,0
61.966287308127654,28.934925941883535,39.89281175746664,16,0.0,0.0,0,2
86.0429069934956,19.30257437755384,23.908270356288515,17,0.0,0.0,1,0
31.324131282890594,22.75693591525211,34.00963352281606,21,8.675868717109406,0.0,0,26
62.14426454062916,21.92761279416412,18.920271297952716,1,0.0,0.0,1,2
33.76700754924937,26.474652563395438,70.46830367394277,13,6.232992450750629,0.0,-1,13
67.33094712896462,23.391032091150915,73.36150691498658,8,0.0,0.0,-1,0
52.44646914824658,23.78542738802074,75.54046255402893,18,0.0,0.0,-1,5
65.24566466335914,28.812780485368997,39.38274296100991,19,0.0,0.0,0,1
23.409652421992124,25.32589076598071,73.34797217325124,15,16.590347578007876,0.0,-1,34
72.54072740504728,28.028837721291634,57.32596182471581,17,0.0,0.0,0,0
84.18081598036477,21.305811308385216,35.20120084248712,21,0.0,0.0,0,0
4.4366926568797425,23.029466283611526,38.68666084575925,13,35.56330734312026,0.0,0,106
11.175269906341976,40.244970681455854,46.90434709208846,19,28.824730093658026,7.244970681455854,0,99
74.64113308790192,23.815571494060833,51.84413006919468,2,0.0,0.0,0,0
38.19386677646623,15.36142954641896,56.53228349872258,5,1.8061332235337701,0.0,0,10
46.30934707695983,30.0527692769895,49.967844675093964,21,0.0,0.0,0,7
14.754746981641825,23.752185968065895,43.726628188496775,5,25.245253018358177,0.0,0,75
49.275504939035,29.463081401279727,74.33763288411453,0,0.0,0.0,-1,6
61.95946381575508,27.462790044256938,47.951913932653945,21,0.0,0.0,0,2
76.57846531625671,31.29925744057816,46.92149499773116,8,0.0,0.0,0,0
91.97660364238584,27.402263156434408,46.08912389133246,14,0.0,0.0,0,0
12.998345202984247,26.640686419789944,47.96239266294433,18,27.001654797015753,0.0,0,81
41.18006685209452,34.88752256719887,25.476380168966884,10,0.0,1.8875225671988716,1,9
55.442696209652,14.691146968894497,31.944245653447254,0,0.0,0.0,0,4
57.18676117902511,20.04707369055297,94.02776397821283,16,0.0,0.0,-1,4
62.56786954718746,23.049430462542432,20.292457497898607,15,0.0,0.0,1,2
40.813000660001336,17.842936549551197,54.891979874000505,6,0.0,0.0,0,9
35.718568035772726,25.123679034460817,56.16544185090252,15,4.281431964227274,0.0,0,12
37.201418494340025,24.531521006540782,68.22903163498441,19,2.7985815056599748,0.0,0,10
16.781964151148298,33.848201030732085,56.602052062942455,23,23.218035848851702,0.8482010307320849,0,80
32.177547619275856,27.470368002769536,84.03559967660631,12,7.822452380724144,0.0,-1,16
50.85958043395594,26.721932232993165,54.31362529284487,1,0.0,0.0,0,6
83.12074994397001,25.72096883966261,74.26138427028022,20,0.0,0.0,-1,0
78.83078885168314,21.68802487948182,68.71950344481189,10,0.0,0.0,0,0
81.81813290907792,33.34476336805465,77.75582440759426,15,0.0,0.34476336805465024,-1,0
31.60822862598871,35.26046183810401,50.447075259713884,21,8.391771374011292,2.260461838104007,0,28
45.184137154444194,20.727003996018055,57.16208911972319,6,0.0,0.0,0,8
80.09333134454053,37.7203351210398,43.35482232068999,0,0.0,4.720335121039803,0,0
90.49413198286851,23.97410451121993,52.87556464116989,23,0.0,0.0,0,0
60.889464011198655,23.484900284845523,53.86977332344729,3,0.0,0.0,0,3
23.00457963926833,30.836762030202458,15.0,9,16.99542036073167,0.0,1,61
46.12151780004412,31.372264840206615,47.42341809399098,18,0.0,0.0,0,7
46.43088482041174,27.572415248930167,66.01770904930154,18,0.0,0.0,0,7
64.6022592687674,25.922291540090754,25.696593515576765,3,0.0,0.0,1,1
79.81825695631318,35.034117297778614,32.2458502748717,6,0.0,2.0341172977786144,0,0
47.50596465370144,24.260204362857838,70.80165145114339,16,0.0,0.0,-1,7
86.7716653468452,27.58738561602164,74.17630545581257,10,0.0,0.0,-1,0
82.47955583959103,38.16272482006321,38.82616439510945,12,0.0,5.162724820063211,0,0
83.68955979323664,19.97750039823685,53.13172504609373,17,0.0,0.0,0,0
26.00811399826733,25.248102837556686,48.59505607642543,20,13.99188600173267,0.0,0,41
65.72010102602646,34.1508115709532,71.18556729617976,16,0.0,1.150811570953202,-1,1
17.087892026035846,31.168000249150086,40.39976400594222,4,22.912107973964154,0.0,0,68
28.355958910175115,33.36410553943381,43.18436789854195,22,11.644041089824885,0.3641055394338082,0,40
82.57298630227791,20.062694126371944,74.13380987053509,13,0.0,0.0,-1,0
27.120266441564322,29.92669011106546,31.940049512636264,19,12.879733558435678,0.0,0,38
23.19337730754032,26.288759854066736,41.03674171612285,14,16.80662269245968,0.0,0,50
75.99003775935323,41.63450181801028,52.39217053694046,7,0.0,8.634501818010278,0,0
43.38704064727449,32.85626683651013,77.42785664676711,15,0.0,0.0,-1,8
28.594051141425297,27.86608832997974,28.51767800460015,20,11.405948858574703,0.0,1,41
35.15535316247323,29.71539097951977,37.20942959107739,19,4.844646837526767,0.0,0,14
79.89417482771832,28.325726525585125,60.66591478992963,22,0.0,0.0,0,0
12.636156766200696,32.194090046833516,63.44509943692049,1,27.363843233799304,0.0,0,82
84.37195855248895,22.86219655463588,53.80800218632397,22,0.0,0.0,0,0
82.10140198011462,36.19130403900389,47.899018375915865,7,0.0,3.1913040390038887,0,0
45.85664576018411,20.051636257297176,52.33374327659912,21,0.0,0.0,0,8
31.754651125559715,29.230262953245667,22.869172008394262,12,8.245348874440285,0.0,1,29
21.994048348133155,23.0543211978064,51.8255965590201,16,18.005951651866845,0.0,0,54
93.02930046814016,28.256964754863642,76.67821227680207,18,0.0,0.0,-1,0
26.35040516636053,33.92811246382338,26.23733113746128,19,13.649594833639469,0.928112463823382,1,56
20.19236074406426,17.725927474545166,35.88708260866437,7,19.80763925593574,0.0,0,59
54.722087920065164,26.983130125654128,42.85617898774187,15,0.0,0.0,0,5
89.79040093271962,19.361458032637223,43.989325757065366,13,0.0,0.0,0,0
83.30991685889435,26.323705078593896,83.14456892960347,7,0.0,0.0,-1,0
25.577407267914694,19.345640927173474,33.22566470683846,0,14.422592732085306,0.0,0,43
42.27345095277176,28.970714311545123,29.62919344390506,19,0.0,0.0,1,9
11.415200840288591,25.44298060020363,63.87929050847413,10,28.58479915971141,0.0,0,85
21.873676681460992,32.48273522671882,38.35658189274056,5,18.126323318539008,0.0,0,54
57.79542996027075,35.37134866603597,64.17814344600149,8,0.0,2.3713486660359706,0,4
54.70895361826658,28.063888650670002,46.45288740461584,10,0.0,0.0,0,5
9.023668966333636,33.36192991253776,58.26235767611032,23,30.976331033666362,0.36192991253776086,0,106
54.540579214084794,36.29475186077995,21.778213553885237,8,0.0,3.2947518607799466,1,5
26.082923494736875,22.46738162637919,58.20181534244597,3,13.917076505263125,0.0,0,41
23.438727369010255,36.60991339377999,53.92033621524411,4,16.561272630989745,3.6099133937799905,0,57
49.37002740225057,27.778365262295885,45.40314718918842,22,0.0,0.0,0,6
41.54720505327986,22.129739932708716,27.810708706917456,19,0.0,0.0,1,9
90.27256456708439,29.790774327144234,53.903034021860805,0,0.0,0.0,0,0
49.53722021697676,27.56742920331802,63.03282873769283,11,0.0,0.0,0,6
27.0094183177562,19.55792916476235,40.439233432556975,6,12.9905816822438,0.0,0,38
72.41478235309357,21.39370301015419,40.7931753060148,12,0.0,0.0,0,0
47.572072894753056,37.82388598359966,64.28999860302761,14,0.0,4.823885983599659,0,7
67.27302822486126,29.67144913884257,80.78398018351061,12,0.0,0.0,-1,0
36.97598054694097,36.89076548290866,66.91314413043642,11,3.024019453059033,3.8907654829086624,0,10
66.19922145529608,25.500561149469718,54.130342768694334,16,0.0,0.0,0,1
12.027525519205343,23.19022593754854,45.62193540579962,17,27.97247448079466,0.0,0,83
62.856983574904966,17.900112501131602,49.50498277861991,4,0.0,0.0,0,2
40.51571347882805,33.807861468026104,26.141154898704624,16,0.0,0.807861468026104,1,9
19.32887458587464,30.46379368887751,47.22105939078011,12,20.67112541412536,0.0,0,62
51.9899411654209,25.554728669591718,70.15792173724704,9,0.0,0.0,-1,6
15.473293117005541,23.244042642903594,50.713427438174826,6,24.52670688299446,0.0,0,73
42.294605403890756,34.76121756420767,38.74100316421173,13,0.0,1.7612175642076693,0,9
60.44075225591442,26.936313215941105,37.07602727694197,23,0.0,0.0,0,3
75.53419511097998,27.000818707146628,49.42820833018015,11,0.0,0.0,0,0
63.32849039729217,24.39537582704577,27.776536838011744,1,0.0,0.0,1,2
31.317400739112344,25.555243043526175,33.64601554756268,5,8.682599260887656,0.0,0,26
42.41585569042224,31.30073700670338,77.59071527127482,22,0.0,0.0,-1,9
11.902914820426776,19.501358622283394,31.35019145549613,19,28.097085179573224,0.0,0,84
43.75731114419567,28.48442349801405,35.57228062508763,1,0.0,0.0,0,8
49.518710642826946,33.73351035304304,55.24408162866846,19,0.0,0.7335103530430374,0,6
82.67448464862787,27.49144766461208,42.048243372795866,2,0.0,0.0,0,0
47.937748159612774,34.325357563805234,51.59541089982663,7,0.0,1.325357563805234,0,7
28.38990344817634,36.043594873762004,65.53176324270017,21,11.61009655182366,3.0435948737620038,0,40
59.96614341687793,33.42149407118366,22.152556142157334,15,0.0,0.421494071183659,1,3
41.447709998134954,24.776465384934653,63.57643495601441,15,0.0,0.0,0,9
66.84255487761861,27.78736985213429,39.51698472164841,5,0.0,0.0,0,1
43.06675695813812,30.074621113451933,44.85062402178416,7,0.0,0.0,0,8
51.03640041974724,25.181501581211478,84.59765400890916,2,0.0,0.0,-1,6
41.38907164058184,24.981363532242618,24.7527740568422,14,0.0,0.0,1,9
50.072103430537254,24.620119905005666,60.63264882018716,11,0.0,0.0,0,6
45.25946335768632,43.2613636062811,70.30452932240333,3,0.0,10.261363606281101,-1,8
63.60820407544401,26.373455684918422,37.696447413547716,7,0.0,0.0,0,2
15.317666997168416,34.412053652770744,37.98088133893742,1,24.682333002831584,1.4120536527707443,0,85
45.05796256924181,22.78358630929817,43.36397784804346,1,0.0,0.0,0,8
49.16717206700276,38.21065022469726,37.58979325872016,1,0.0,5.210650224697261,0,6
88.58630550081676,25.728595207627773,51.196477923572836,7,0.0,0.0,0,0
72.27870065370354,28.31786144321453,66.0669093524159,6,0.0,0.0,0,0
40.154672269101724,17.003663370084414,43.461793061851665,4,0.0,0.0,0,9
87.4911657335114,34.69960587827896,66.71397832285348,4,0.0,1.699605878278959,0,0
54.421009872081804,35.999318967608616,75.21819055266651,22,0.0,2.999318967608616,-1,5
70.46566558506241,20.876370416274685,57.75906881642735,9,0.0,0.0,0,0
74.34077444542991,35.04882533247411,59.458704105988076,12,0.0,2.0488253324741095,0,0
89.2746423926319,19.97627434337628,39.30881771639558,21,0.0,0.0,0,0
54.148864489177114,31.79240307704335,15.0,23,0.0,0.0,1,5
83.58690472882502,26.272181350334282,60.542684086492955,9,0.0,0.0,0,0
29.894051999667937,36.017523258288875,64.33657022533403,18,10.105948000332063,3.0175232582888754,0,34
77.35241435980844,29.49514880649074,54.363997804462535,9,0.0,0.0,0,0
60.881298442075924,33.58880943045679,66.37584438503734,6,0.0,0.5888094304567915,0,3
57.28004741468873,35.426540016966285,40.13126349052203,2,0.0,2.4265400169662854,0,4
38.30999511548869,26.253810895967455,59.33327983615242,8,1.6900048845113105,0.0,0,10
84.3818132281868,27.82658041093404,76.49858962566836,23,0.0,0.0,-1,0
62.90364009047581,21.33290949288621,61.982022374441506,4,0.0,0.0,0,2
57.76422262968883,26.1998540548977,74.16960389651574,3,0.0,0.0,-1,4
48.76512775379703,39.56243774172911,74.2848173113036,6,0.0,6.562437741729113,-1,7
7.731642536612754,32.53469487935081,28.01508064008875,8,32.26835746338725,0.0,1,116
77.16046143560276,21.73240275815178,62.9452593756529,9,0.0,0.0,0,0
24.599035445013886,37.788655821514396,38.6248181151124,22,15.400964554986114,4.788655821514396,0,53
80.47332447846338,30.33401907083555,30.065298819904978,22,0.0,0.0,0,0
76.0432490906593,32.98254688545499,44.858222451099735,10,0.0,0.0,0,0
59.9089106012921,30.94317289137654,81.57486275473863,21,0.0,0.0,-1,3
22.383146847560848,30.51855058448919,40.211597979431055,8,17.616853152439152,0.0,0,52
19.27429310808083,16.0137169451194,18.35210435592201,9,20.72570689191917,0.0,1,74
55.27453913687409,34.64175628496939,23.997054206737527,17,0.0,1.6417562849693894,1,4
54.232341031277734,14.473987298722179,58.6108285741764,20,0.0,0.0,0,5
12.748270386212615,34.095929324110195,36.3411449907466,0,27.251729613787383,1.0959293241101946,0,94
50.66406143622445,28.59739955625043,15.0,14,0.0,0.0,1,6
15.634476053501745,33.01278566014514,24.70797327474655,7,24.365523946498257,0.012785660145141264,1,100
33.71982056861321,28.950405248540463,53.00452908528622,9,6.280179431386792,0.0,0,18
55.80723954683906,34.26251158005349,64.03074164601324,13,0.0,1.2625115800534914,0,4
14.05053734195307,28.09688831617531,41.977119115920175,12,25.94946265804693,0.0,0,77
25.703256530651846,29.685560078617833,61.68161887434539,23,14.296743469348154,0.0,0,42
39.820775589702166,30.428560583037743,66.46873393214172,10,0.17922441029783442,0.0,0,10
59.69784094803497,39.27185367542902,35.893211589563734,23,0.0,6.271853675429021,0,3
46.974254981408244,31.601650460021396,47.81805391868418,16,0.0,0.0,0,7
21.790973646706547,20.098882942853763,39.191326200871586,15,18.209026353293453,0.0,0,54
49.352303171147284,24.61612136431448,59.69983990423859,12,0.0,0.0,0,6
58.76677647056102,31.588024069858466,38.97978960471407,8,0.0,0.0,0,3
29.181670902175334,35.5584756616045,28.162810238109227,14,10.818329097824666,2.558475661604497,1,44
50.71112833110229,23.66694342224667,50.94655900498644,13,0.0,0.0,0,6
90.57260947827066,41.43926569798024,69.98620931159496,2,0.0,8.43926569798024,0,0
24.48417750345193,29.053622829390118,59.190309595350406,22,15.515822496548068,0.0,0,46
69.69604774228596,30.523404415459375,68.12303467208875,21,0.0,0.0,0,0
93.95582128996094,20.475559035639158,66.54238538204399,16,0.0,0.0,0,0
27.98409650960937,34.692859490817696,50.75867438134607,16,12.015903490390631,1.6928594908176962,0,41
26.482653605254526,25.32529495349366,39.245213119415,3,13.517346394745474,0.0,0,40
75.69144817322334,23.524703011751654,34.34486668887837,14,0.0,0.0,0,0
29.266923608351664,26.096842484719932,21.441056910307626,23,10.733076391648336,0.0,1,38
25.50485289661252,36.29666506987162,71.41189197706433,2,14.495147103387481,3.2966650698716222,-1,35
32.63399911584964,30.79445634219714,44.04910848765368,21,7.36600088415036,0.0,0,22
80.87225901435203,22.665488581755472,19.314131427568036,8,0.0,0.0,1,0
24.19454802582048,24.81772617071782,72.21785393427797,5,15.805451974179519,0.0,-1,33
15.289939137717429,36.45739944989279,51.69680513769019,21,24.71006086228257,3.4573994498927902,0,85
42.773011591589366,26.581713908727117,67.41984747275397,15,0.0,0.0,0,9
85.46241607610466,31.362475354643834,45.29224973798616,19,0.0,0.0,0,0
59.42808569171103,32.83089421399304,35.7210726509843,21,0.0,0.0,0,3
54.0545681694017,10.0,58.02347904322586,0,0.0,0.0,0,5
88.58497306039472,35.58634568849863,59.51543029228777,5,0.0,2.586345688498632,0,0
36.46871905132503,22.88589107474963,44.961785984965374,5,3.5312809486749686,0.0,0,10
62.09051459122696,25.83647110013324,73.64350509292626,22,0.0,0.0,-1,2
26.996497032563347,37.23591587169144,67.01844561527973,12,13.003502967436653,4.235915871691439,0,44
55.12982630814426,36.68154817750919,60.16575190098534,4,0.0,3.6815481775091925,0,4
78.40857883345029,30.956679421249273,30.020501302066904,16,0.0,0.0,0,0
50.497866419657214,32.370633688688685,27.484537541981215,8,0.0,0.0,1,6
54.27584275418881,33.86777033666003,71.58231652894648,13,0.0,0.8677703366600298,-1,5
29.049765087304547,36.58064766673883,15.0,22,10.950234912695453,3.5806476667388267,1,45
25.099593491596295,37.344511642766626,48.362371127879925,6,14.900406508403705,4.344511642766626,0,51
24.990735929412516,28.646213389720778,52.63959826427138,22,15.009264070587484,0.0,0,45
87.08251250831835,23.575989651497544,41.1851625562937,17,0.0,0.0,0,0
37.88184780326499,26.469083713578176,49.364217633220164,0,2.1181521967350108,0.0,0,10
41.56619036213059,28.763200394479043,57.56534754462216,9,0.0,0.0,0,9
68.26986067555765,27.681595770515525,39.43002674081003,20,0.0,0.0,0,0
37.72606570904063,21.92666844672975,65.86538558742072,20,2.2739342909593674,0.0,0,10
38.38014404080356,30.620765044306747,60.484559623214025,16,1.6198559591964425,0.0,0,10
43.1135077105207,18.593273963422263,46.76074509672383,16,0.0,0.0,0,8
51.141734173481346,28.512324853097248,35.124236356700706,20,0.0,0.0,0,6
66.32419642315315,28.89700103500056,48.368104269334474,3,0.0,0.0,0,1
26.301799104792394,28.691444411217695,87.99206410681855,11,13.698200895207606,0.0,-1,28
90.82281614290439,33.10728879625695,36.366283071047334,8,0.0,0.10728879625695242,0,0
59.210268458210294,32.31163635867485,77.55405305398091,23,0.0,0.0,-1,3
35.506136683302245,41.33607003693344,18.406732159538258,18,4.493863316697755,8.336070036933442,1,18
88.42124935251735,24.893729297074312,34.50584792202168,17,0.0,0.0,0,0
76.02726894428304,29.675998986707526,40.23266537308443,2,0.0,0.0,0,0
81.11881708009157,29.291420637415563,67.08359715561961,18,0.0,0.0,0,0
97.3475515285742,29.009118188144942,50.99642879985359,20,0.0,0.0,0,0
75.23432280065728,20.4108745926726,73.58128737064875,10,0.0,0.0,-1,0
56.675265913542184,20.899144544167164,44.01243980835963,20,0.0,0.0,0,4
70.80993700732455,28.038798819847887,49.03052398621795,9,0.0,0.0,0,0
78.12983230640933,18.5446364913268,44.083735523591564,15,0.0,0.0,0,0
9.804379532563608,25.994767869756014,86.47522306046449,4,30.19562046743639,0.0,-1,63
10.812422883655733,24.11476239704229,29.83565425999535,12,29.187577116344265,0.0,1,105
23.55254260756803,26.212135362048283,40.852455061794416,1,16.44745739243197,0.0,0,49
66.9450532879556,34.79396173360206,32.396678588711815,2,0.0,1.7939617336020603,0,1
38.11493240377567,21.529986321545245,60.31962447884527,21,1.8850675962243315,0.0,0,10
13.68397110942475,33.21879490335949,29.461824373011318,16,26.31602889057525,0.2187949033594876,1,108
36.74940432740611,24.572273855447165,82.7986363476493,14,3.2505956725938887,0.0,-1,10
53.625249274331566,25.31948362767444,51.452237935405165,9,0.0,0.0,0,5
68.1782684374937,30.793273935932167,57.42284129963217,13,0.0,0.0,0,0
30.14212434741936,26.355108999264555,58.335844972966456,16,9.857875652580638,0.0,0,29
58.03538931422866,22.64519339211351,49.638933488252746,8,0.0,0.0,0,3
55.496928532718655,25.778336173696594,52.189958564203266,7,0.0,0.0,0,4
89.91409816135325,17.340197969359743,51.525162944384945,17,0.0,0.0,0,0
